"No.","Time","Source","Destination","Protocol","Length","Info"
"496","184.312102","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"497","184.366509","192.168.1.7","172.217.29.110","UDP","108","43143  >  443 Len=66"
"498","185.114607","192.168.1.7","216.58.222.109","UDP","108","53678  >  443 Len=66"
"499","185.605405","192.168.1.7","216.239.32.116","UDP","108","41986  >  443 Len=66"
"500","185.947636","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4093 Ack=4071 Win=501 Len=110 TSval=3801336338 TSecr=586745 [TCP segment of a reassembled PDU]"
"501","186.156062","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=4071 Ack=4203 Win=1425 Len=110 TSval=587256 TSecr=3801336338 [TCP segment of a reassembled PDU]"
"502","186.156089","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4203 Ack=4181 Win=501 Len=0 TSval=3801336546 TSecr=587256"
"503","186.873508","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x000c PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"504","186.879037","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"505","186.880950","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"506","189.459586","IntelCor_7a:04:86","Fiberhom_dd:8c:b8","ARP","42","Who has 192.168.1.1? Tell 192.168.1.7"
"507","189.555173","Fiberhom_dd:8c:b8","IntelCor_7a:04:86","ARP","42","192.168.1.1 is at 14:22:33:dd:8c:b8"
"508","189.699512","192.168.1.7","192.168.1.1","DNS","109","Standard query 0x999d A locprod1-elb-eu-west-1.prod.mozaws.net OPT"
"509","189.699729","192.168.1.7","192.168.1.1","DNS","109","Standard query 0x2dc5 AAAA locprod1-elb-eu-west-1.prod.mozaws.net OPT"
"510","189.753503","192.168.1.1","192.168.1.7","DNS","194","Standard query response 0x2dc5 AAAA locprod1-elb-eu-west-1.prod.mozaws.net SOA ns-1260.awsdns-29.org OPT"
"511","189.756978","192.168.1.1","192.168.1.7","DNS","157","Standard query response 0x999d A locprod1-elb-eu-west-1.prod.mozaws.net A 34.247.232.119 A 52.209.204.108 A 34.253.97.22 OPT"
"512","189.757357","192.168.1.7","34.247.232.119","TCP","74","57428  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3567434153 TSecr=0 WS=128"
"513","190.007830","192.168.1.7","52.209.204.108","TCP","74","48200  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1450343086 TSecr=0 WS=128"
"514","190.009380","34.247.232.119","192.168.1.7","TCP","74","443  >  57428 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1412 SACK_PERM=1 TSval=4027649664 TSecr=3567434153 WS=256"
"515","190.009400","192.168.1.7","34.247.232.119","TCP","66","57428  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3567434405 TSecr=4027649664"
"516","190.009857","192.168.1.7","34.247.232.119","TLSv1.2","583","Client Hello"
"517","190.250711","52.209.204.108","192.168.1.7","TCP","74","443  >  48200 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1412 SACK_PERM=1 TSval=1861580467 TSecr=1450343086 WS=256"
"518","190.250735","192.168.1.7","52.209.204.108","TCP","54","48200  >  443 [RST] Seq=1 Win=0 Len=0"
"519","190.250766","34.247.232.119","192.168.1.7","TCP","66","443  >  57428 [ACK] Seq=1 Ack=518 Win=27136 Len=0 TSval=4027649946 TSecr=3567434406"
"520","190.252456","34.247.232.119","192.168.1.7","TLSv1.2","2642","Server Hello"
"521","190.252469","192.168.1.7","34.247.232.119","TCP","66","57428  >  443 [ACK] Seq=518 Ack=2577 Win=61696 Len=0 TSval=3567434649 TSecr=4027649947"
"522","190.252693","34.247.232.119","192.168.1.7","TLSv1.2","882","Certificate, Server Key Exchange, Server Hello Done"
"523","190.252700","192.168.1.7","34.247.232.119","TCP","66","57428  >  443 [ACK] Seq=518 Ack=3393 Win=63104 Len=0 TSval=3567434649 TSecr=4027649947"
"524","190.254252","192.168.1.7","34.247.232.119","TLSv1.2","141","Client Key Exchange"
"525","190.254998","192.168.1.7","34.247.232.119","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"526","190.558422","34.247.232.119","192.168.1.7","TCP","66","443  >  57428 [ACK] Seq=3393 Ack=644 Win=27136 Len=0 TSval=4027650189 TSecr=3567434650"
"527","190.558992","34.247.232.119","192.168.1.7","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"528","190.559002","192.168.1.7","34.247.232.119","TCP","66","57428  >  443 [ACK] Seq=644 Ack=3444 Win=64128 Len=0 TSval=3567434955 TSecr=4027650189"
"529","190.559310","192.168.1.7","34.247.232.119","TLSv1.2","283","Application Data"
"530","190.560376","192.168.1.7","34.247.232.119","TLSv1.2","173","Application Data"
"531","190.865737","34.247.232.119","192.168.1.7","TCP","66","443  >  57428 [ACK] Seq=3444 Ack=968 Win=28160 Len=0 TSval=4027650495 TSecr=3567434955"
"532","190.865756","34.247.232.119","192.168.1.7","TLSv1.2","646","Application Data"
"533","190.865764","192.168.1.7","34.247.232.119","TCP","66","57428  >  443 [ACK] Seq=968 Ack=4024 Win=63616 Len=0 TSval=3567435262 TSecr=4027650508"
"534","191.156592","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4203 Ack=4181 Win=501 Len=110 TSval=3801341547 TSecr=587256 [TCP segment of a reassembled PDU]"
"535","191.160896","192.168.1.5","192.168.1.7","TCP","180","8009  >  60876 [PSH, ACK] Seq=4181 Ack=4203 Win=1425 Len=114 TSval=587762 TSecr=3801336546 [TCP segment of a reassembled PDU]"
"536","191.160912","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4313 Ack=4295 Win=501 Len=0 TSval=3801341551 TSecr=587762"
"537","191.161130","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4313 Ack=4295 Win=501 Len=110 TSval=3801341551 TSecr=587762 [TCP segment of a reassembled PDU]"
"538","191.163964","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=4295 Ack=4313 Win=1425 Len=110 TSval=587766 TSecr=3801341547 [TCP segment of a reassembled PDU]"
"539","191.163973","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4423 Ack=4405 Win=501 Len=0 TSval=3801341554 TSecr=587766"
"540","191.195282","192.168.1.5","192.168.1.7","TCP","66","8009  >  60876 [ACK] Seq=4405 Ack=4423 Win=1425 Len=0 TSval=587770 TSecr=3801341551"
"541","196.164602","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4423 Ack=4405 Win=501 Len=110 TSval=3801346555 TSecr=587770 [TCP segment of a reassembled PDU]"
"542","196.169029","192.168.1.5","192.168.1.7","TCP","66","8009  >  60876 [ACK] Seq=4405 Ack=4533 Win=1425 Len=0 TSval=588267 TSecr=3801346555"
"543","196.170031","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=4405 Ack=4533 Win=1425 Len=110 TSval=588267 TSecr=3801346555 [TCP segment of a reassembled PDU]"
"544","196.170042","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4533 Ack=4515 Win=501 Len=0 TSval=3801346560 TSecr=588267"
"545","198.797783","192.168.1.7","172.217.29.99","UDP","108","55781  >  443 Len=66"
"546","198.904076","192.168.1.7","192.168.1.1","DNS","109","Standard query 0x5e5d AAAA locprod1-elb-eu-west-1.prod.mozaws.net OPT"
"547","198.960880","192.168.1.1","192.168.1.7","DNS","194","Standard query response 0x5e5d AAAA locprod1-elb-eu-west-1.prod.mozaws.net SOA ns-1260.awsdns-29.org OPT"
"548","198.961461","192.168.1.7","34.253.97.22","TCP","74","56314  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3208449518 TSecr=0 WS=128"
"549","199.085789","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"550","199.155960","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8017 Ack=374 Win=202 Len=0 TSval=207874203 TSecr=1151748030"
"551","199.189604","34.253.97.22","192.168.1.7","TCP","74","443  >  56314 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1412 SACK_PERM=1 TSval=823207235 TSecr=3208449518 WS=256"
"552","199.189660","192.168.1.7","34.253.97.22","TCP","66","56314  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3208449746 TSecr=823207235"
"553","199.190202","192.168.1.7","34.253.97.22","TLSv1.2","583","Client Hello"
"554","199.235243","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"555","199.235268","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=374 Ack=8055 Win=501 Len=0 TSval=1151748179 TSecr=207874291"
"556","199.467757","34.253.97.22","192.168.1.7","TCP","66","443  >  56314 [ACK] Seq=1 Ack=518 Win=27136 Len=0 TSval=823207510 TSecr=3208449746"
"557","200.081681","34.253.97.22","192.168.1.7","TCP","882","[TCP Previous segment not captured] 443  >  56314 [PSH, ACK] Seq=2577 Ack=518 Win=27136 Len=816 TSval=823208097 TSecr=3208449746"
"558","200.081707","192.168.1.7","34.253.97.22","TCP","78","[TCP Dup ACK 552#1] 56314  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=3208450638 TSecr=823207510 SLE=2577 SRE=3393"
"559","200.388245","34.253.97.22","192.168.1.7","TCP","1354","[TCP Retransmission] 443  >  56314 [ACK] Seq=1 Ack=518 Win=27136 Len=1288 TSval=823208402 TSecr=3208450638"
"560","200.388278","192.168.1.7","34.253.97.22","TCP","78","56314  >  443 [ACK] Seq=518 Ack=1289 Win=62976 Len=0 TSval=3208450944 TSecr=823208402 SLE=2577 SRE=3393"
"561","200.696559","34.253.97.22","192.168.1.7","TCP","1354","[TCP Retransmission] 443  >  56314 [ACK] Seq=1289 Ack=518 Win=27136 Len=1288 TSval=823208710 TSecr=3208450944"
"562","200.696598","192.168.1.7","34.253.97.22","TCP","66","56314  >  443 [ACK] Seq=518 Ack=3393 Win=61056 Len=0 TSval=3208451253 TSecr=823208710"
"563","200.698833","192.168.1.7","34.253.97.22","TLSv1.2","141","Client Key Exchange"
"564","200.699099","192.168.1.7","34.253.97.22","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"565","201.002438","34.253.97.22","192.168.1.7","TCP","66","443  >  56314 [ACK] Seq=3393 Ack=644 Win=27136 Len=0 TSval=823209019 TSecr=3208451255"
"566","201.171219","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4533 Ack=4515 Win=501 Len=110 TSval=3801351561 TSecr=588267 [TCP segment of a reassembled PDU]"
"567","201.175775","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=4515 Ack=4643 Win=1425 Len=110 TSval=588768 TSecr=3801351561 [TCP segment of a reassembled PDU]"
"568","201.175794","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4643 Ack=4625 Win=501 Len=0 TSval=3801351566 TSecr=588768"
"569","201.719371","34.253.97.22","192.168.1.7","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"570","201.719408","192.168.1.7","34.253.97.22","TCP","66","56314  >  443 [ACK] Seq=644 Ack=3444 Win=64128 Len=0 TSval=3208452275 TSecr=823209793"
"571","201.719771","192.168.1.7","34.253.97.22","TLSv1.2","284","Application Data"
"572","201.719840","192.168.1.7","34.253.97.22","TLSv1.2","285","Application Data"
"573","202.026686","34.253.97.22","192.168.1.7","TCP","66","443  >  56314 [ACK] Seq=3444 Ack=1081 Win=29440 Len=0 TSval=823210041 TSecr=3208452276"
"574","202.027209","34.253.97.22","192.168.1.7","TLSv1.2","665","Application Data"
"575","202.027227","192.168.1.7","34.253.97.22","TCP","66","56314  >  443 [ACK] Seq=1081 Ack=4043 Win=63616 Len=0 TSval=3208452583 TSecr=823210077"
"576","204.586200","Fiberhom_dd:8c:b8","IntelCor_7a:04:86","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"577","204.586213","IntelCor_7a:04:86","Fiberhom_dd:8c:b8","ARP","42","192.168.1.7 is at 64:32:a8:7a:04:86"
"578","205.587587","192.168.1.7","64.233.190.188","TCP","66","[TCP Keep-Alive] 34116  >  443 [ACK] Seq=27 Ack=27 Win=501 Len=0 TSval=3028741396 TSecr=3733833503"
"579","205.682022","64.233.190.188","192.168.1.7","TCP","66","[TCP Keep-Alive ACK] 443  >  34116 [ACK] Seq=27 Ack=28 Win=265 Len=0 TSval=3733879421 TSecr=3028695646"
"580","206.176986","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4643 Ack=4625 Win=501 Len=110 TSval=3801356567 TSecr=588768 [TCP segment of a reassembled PDU]"
"581","206.184892","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=4625 Ack=4753 Win=1425 Len=110 TSval=589268 TSecr=3801356567 [TCP segment of a reassembled PDU]"
"582","206.184920","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4753 Ack=4735 Win=501 Len=0 TSval=3801356575 TSecr=589268"
"583","206.839612","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x000d PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"584","206.839671","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"585","206.839681","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"586","211.185492","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4753 Ack=4735 Win=501 Len=110 TSval=3801361576 TSecr=589268 [TCP segment of a reassembled PDU]"
"587","211.190075","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=4735 Ack=4863 Win=1425 Len=110 TSval=589769 TSecr=3801361576 [TCP segment of a reassembled PDU]"
"588","211.190097","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4863 Ack=4845 Win=501 Len=0 TSval=3801361580 TSecr=589769"
"589","211.652598","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"590","212.778980","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"591","213.779535","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 89#4] 40280  >  8008 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3801364170 TSecr=585523"
"592","213.782743","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 90#4] [TCP ACKed unseen segment] 8008  >  40280 [ACK] Seq=1 Ack=2 Win=1375 Len=0 TSval=590028 TSecr=3797710348"
"593","215.916805","192.168.1.7","192.168.1.1","DNS","88","Standard query 0x61a7 A beacons2.gvt2.com OPT"
"594","215.970970","192.168.1.1","192.168.1.7","DNS","104","Standard query response 0x61a7 A beacons2.gvt2.com A 172.217.2.227 OPT"
"595","215.973321","192.168.1.7","172.217.2.227","UDP","1392","37835  >  443 Len=1350"
"596","215.973457","192.168.1.7","172.217.2.227","UDP","364","37835  >  443 Len=322"
"597","216.191400","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=4863 Ack=4845 Win=501 Len=110 TSval=3801366581 TSecr=589769 [TCP segment of a reassembled PDU]"
"598","216.193124","172.217.2.227","192.168.1.7","UDP","1392","443  >  37835 Len=1350"
"599","216.193145","172.217.2.227","192.168.1.7","UDP","1392","443  >  37835 Len=1350"
"600","216.194008","192.168.1.7","172.217.2.227","UDP","83","37835  >  443 Len=41"
"601","216.195181","192.168.1.7","172.217.2.227","UDP","1392","37835  >  443 Len=1350"
"602","216.195205","192.168.1.7","172.217.2.227","UDP","364","37835  >  443 Len=322"
"603","216.196468","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=4845 Ack=4973 Win=1425 Len=110 TSval=590270 TSecr=3801366581 [TCP segment of a reassembled PDU]"
"604","216.196485","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=4973 Ack=4955 Win=501 Len=0 TSval=3801366587 TSecr=590270"
"605","216.466278","172.217.2.227","192.168.1.7","UDP","1392","443  >  37835 Len=1350"
"606","216.466299","172.217.2.227","192.168.1.7","UDP","1392","443  >  37835 Len=1350"
"607","216.466303","172.217.2.227","192.168.1.7","UDP","86","443  >  37835 Len=44"
"608","216.466306","172.217.2.227","192.168.1.7","UDP","1392","443  >  37835 Len=1350"
"609","216.466309","172.217.2.227","192.168.1.7","UDP","69","443  >  37835 Len=27"
"610","216.466423","192.168.1.7","172.217.2.227","UDP","85","37835  >  443 Len=43"
"611","216.466452","172.217.2.227","192.168.1.7","UDP","389","443  >  37835 Len=347"
"612","216.466459","192.168.1.7","172.217.2.227","UDP","83","37835  >  443 Len=41"
"613","216.466478","172.217.2.227","192.168.1.7","UDP","69","443  >  37835 Len=27"
"614","216.466644","192.168.1.7","172.217.2.227","UDP","75","37835  >  443 Len=33"
"615","216.466722","192.168.1.7","172.217.2.227","UDP","75","37835  >  443 Len=33"
"616","216.467060","192.168.1.7","172.217.2.227","UDP","556","37835  >  443 Len=514"
"617","216.467552","192.168.1.7","192.168.1.1","DNS","90","Standard query 0x78bf A accounts.google.com OPT"
"618","216.772079","172.217.2.227","192.168.1.7","UDP","69","443  >  37835 Len=27"
"619","216.772206","192.168.1.7","172.217.2.227","UDP","77","37835  >  443 Len=35"
"620","216.929727","192.168.1.7","172.217.2.227","UDP","556","37835  >  443 Len=514"
"621","216.968417","192.168.1.1","192.168.1.7","DNS","106","Standard query response 0x78bf A accounts.google.com A 216.58.222.109 OPT"
"622","216.969764","192.168.1.7","216.58.222.109","UDP","1392","34460  >  443 Len=1350"
"623","217.047242","172.217.2.227","192.168.1.7","UDP","816","443  >  37835 Len=774"
"624","217.047483","192.168.1.7","172.217.2.227","UDP","77","37835  >  443 Len=35"
"625","217.053986","216.58.222.109","192.168.1.7","UDP","84","443  >  34460 Len=42"
"626","217.080653","216.58.222.109","192.168.1.7","UDP","1392","443  >  34460 Len=1350"
"627","217.081077","192.168.1.7","216.58.222.109","UDP","75","34460  >  443 Len=33"
"628","217.081234","192.168.1.7","216.58.222.109","UDP","834","34460  >  443 Len=792"
"629","217.165270","216.58.222.109","192.168.1.7","UDP","67","443  >  34460 Len=25"
"630","217.244026","216.58.222.109","192.168.1.7","UDP","1054","443  >  34460 Len=1012"
"631","217.245904","216.58.222.109","192.168.1.7","UDP","69","443  >  34460 Len=27"
"632","217.246065","192.168.1.7","216.58.222.109","UDP","75","34460  >  443 Len=33"
"633","217.392569","192.168.1.7","172.217.2.227","UDP","556","37835  >  443 Len=514"
"634","217.693373","172.217.2.227","192.168.1.7","UDP","67","443  >  37835 Len=25"
"635","217.875551","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 98#4] 40286  >  8008 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=3801368266 TSecr=585932"
"636","217.879254","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 99#4] [TCP ACKed unseen segment] 8008  >  40286 [ACK] Seq=1 Ack=2 Win=1358 Len=0 TSval=590438 TSecr=3797710107"
"637","219.085800","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"638","219.146134","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8055 Ack=405 Win=202 Len=0 TSval=207894203 TSecr=1151768030"
